Cut The Rope 2	gut		Das Spiel ist eigentlich echt super aber ich warte und warte auf neu Level's langsam nervt es
Angry Birds	gut		Jo
Hay Day	gut	Sehr schönes Spiel	Das Spiel ist echt sehr schön, aber es wäre besser wenn es bei uns Winter ist soll es nicht bei den Spiel auch nicht Winter anzeigen
Hay Day	gut	Ist	Toll
Hay Day	gut	Sucht pur	Ich hatte es schon deinstalliert...und nun bin doch wieder dabei
Bike Race Free	gut		Ich finde es cool aber ich komme nicht weiter
Die Simpsons	schlecht	Jetzt wird's solangsam lästig	Seit dem neuen Update nur noch Absturz, solangsam wird das nervig.... deswegen nur ein Stern und wird somit gelöscht,weil die ganzen Aussetzer echt nervig sind!
Call Of Duty Heroes	gut	Darum	Is geil
Subway Surfers	gut	Super	Tolles spiel macht echt voll fun ;)
Bike Race Free	gut	Naja	Das Spiel an sich is Super. Ich finde es bloss ziemlich schwer :)
Hay Day	gut	Hay Day	Farmerspiel für groß und klein. Top Spiel, kann ich nur empfehlen!
Hay Day	gut		Wen die schieß Aktualisierung jetzt nicht bald aufhört alter dann dreh ich echt am Rad und ich deinstalliere die App also Hop Hop
Die Simpsons	gut	Wieder klasse	Seit dem nochma ne aktualisierung stattfand is wieder alles wunderbar...
Temple Run	gut	Coooooooooooool	Coooooooooooool
Tower Defense	gut	Samsung S4	Warum ist das Spiel nicht für das S4 verfühgbar?
Temple Run	gut	Hi	Lol Gruß ,Ali
Cut The Rope 2	gut	Purer Spaß	Bei diesem Spiel ist eine menge Spaß installiert♡♥
Die Simpsons	gut	Guuuuuuuuuuuuuuuuuuut	Es ist sehr sehr gut gemacht ich bin auch ein gucker von den simpsons alle die dise app nicht hat ist behinder
Die Simpsons	gut		Komm schon wieder nicht ins Spiel. Schon das zweite mal innerhalb von 4 Tagen!
Subway Surfers	gut	Subway Surfers	Richtig gut that game
Tower Defense	gut	Hammer!	Ich find es super so wie es ist, es ist nicht zu leicht ist spannend und macht süchtig! Verdiente 5 Sterne! Bitte einen 2 Teil raus bringen liebe es!
Subway Surfers	gut		Echt cool
Call Of Duty Heroes	gut	Ich finde es super!!!	Echt voll gut trotzdem etwas verbugt evtl beheben sonst perfekt!
Subway Surfers	schlecht	Was denn da los?	Jedes mal wenn ich das Spiel starte, stürzt es auch direkt wieder ab. Früher habe ich geliebt aber jetzt würde ich es am liebsten wieder runter schmeißen. Bitte beheben
Hay Day	gut	Cool	Diese spiele War cool
Subway Surfers	gut		also ich finde es cool,bei mir hängst ned
Die Simpsons	schlecht		Das Spiel macht zwar Spaß, aber es stürzt mehrere Male während des spielens ab. Das verdirbt den ganzen Spaß.
Farmville 2	gut		ich finde es gut
Subway Surfers	schlecht	Geht	Das ist ok mir ist das ein kak spiel
Subway Surfers	gut	Ich...	Ich liebe dieses Spiel voll geil 5 sterne 100 %
Subway Surfers	gut		Ich find es gut aber es hängt oft und ja.........Die WERBUNG KOTZT MICH AN!
Hay Day	gut	Alles prima	Hab bisher keine schlechten Erfahrungen gemacht und spiele super gern
Subway Surfers	gut		es ist super nur es spackt manchmal
Cut The Rope 2	gut		Tolles Spiel!
Hay Day	gut	Derby!	Sehr traurig 😢 Nach dem letzten Derby (Platz1) keine Belohnung erhalten und Hufeisen konnten auch nicht eingetauscht werden! Warum? Nach der Fehlerbehebung gibt's wieder 5 Sterne.
Farmville 2	schlecht		Es bleit immer ein paar sekunden hangen das regt nach einiger zeit jemanden richtig auf
Hay Day	gut		Es ist einfach das beste Spiel das ich kenne☺
Hay Day	gut	Cool	Einfach der Hammer!!! ;)
Die Simpsons	gut	Achtung Suchtgefahr	5 Sterne, denn das Spiel macht mich seit über zwei Jahren süchtig! ;-)
Subway Surfers	gut	Supii	Ich find es einfach nur super!♡♡ es lädt aber nicht runter!😭
Farmville 2	schlecht		Seit dem Ende des Osterevents kann man nix mehr machen. Meine Mühle war auf 3 Plätze ausgebaut,jetzt nur noch 2. Also 10 Schlüssel futsch. Es verschwinden immer wieder Waren. Ostersachen liegen immer noch im Lager und werden sind noch zu erhalten. Behebt die Bugs ,dann 5 Sterne.
Die Simpsons	schlecht	Reine Abzocke	Keine Donuts kaufen mann bekommt sie nicht .Habe mit Geld gezahlt und habe keine Donuts bekommen. Reine Abzocke!!!Wen ich meine Donuts oder Geld bekomme gibt es wieder fünf Sterne. Reine Abzocke
Hay Day	gut	Samsung Galaxy S3	Zum kotzen seid update heute spinnt meine verbindung , soll I-Net verbindung prüfen ... habe volle verbindung .. nur beim spiel nicht
Subway Surfers	gut		Ich finde es cool
Hay Day	gut		Supper
Hay Day	schlecht		Ich kann nach dem ich ein neues handy haben meine alte farm nicht verwenden weil ich beim auswählen nicht bestätigen kann:'(
Farmville 2	gut		Bis jetzt habe ich keine Probleme macht Spaß Zeitvertreib
Cut The Rope 2	gut		Echt geil holts euch
Die Simpsons	gut	Simsons spriengfield	Alles super
Subway Surfers	schlecht		Behindert
Hay Day	gut	Aktualisieren.......	Wenn ihr schon ein update macht und verlangt man soll es aktualisieren um weiter zu spielen. Dann bietet auch mal die s...... aktualisierung im shop an..... würd gern mal weiter spielen......
Subway Surfers	gut	Super Zeitvertreib !	Ich finde das Spiel super gestern War mir und der Familie Langweilig wir haben UNO gespielt, aber als wir fertig waren War uns noch langweilig wir haben gleichzeitig gespielt 5 *
Die Simpsons	gut	Super	Ich hatte noch nie so viel Freude an einem Spiel meiner Lieblings Charaktere und bin zwar (erst)Level 12 fühle mich aber wie Level 5000! So viele Gebäude und Figuren. Einfach nur der Hammer. Alle die unten in den Kommentaren sagen das es nicht geht haben wahrscheinlich ein zu schlechtes Handy oder Tablet :-( Für mich das beste Spiel auf meinem Gerät
Temple Run	gut		cool
Subway Surfers	gut	GUT!	Ist eigentglich ganz gut aber ja also für mich ist es nicht so also nicht so meins aber anderen würde es sicherlich gefallen !!
Hay Day	gut	Geil	Geil
Die Simpsons	schlecht		Voll zum kotzen seit der letzten event fehlen mir mehrere Gebäude und Figuren! Macht mal was dagegen so nur 2 Sterne!
Farmville 2	schlecht	Abzocke!!!! Grenzt an Betrug!	Um vorwärts zu kommen braucht man teure schlüssel, hat man es geschafft, kommt ein update, und nichts geht mehr! Also versucht man neu zu installieren, und selbst das geht nicht! So zieht man den Leuten Geld aus der Tasche!
Die Simpsons	gut	Sehr gyt	Macht Sehr veil spass
Hay Day	gut	gut	super
Bike Race Free	gut		Cool!!!
Die Simpsons	gut	Supersuchtpotenzial	Geniales Spiel. Für alle Simpsonsfans und die, die es werden wollen.Wäre prima wenn man mehr Donuts bekommen würde ohne gleich echt Geld ausgeben zu müssen. Wenn noch jemand einen aktiven Nachbarn sucht Kumpel0917 Danke ;-)
Hay Day	gut		Top Spiel macht viel Spaß warte auf neues Update
Farmville 2	schlecht	Mein Account wurde gelöscht	Ich werde das spiel nie wieder spielen
Hay Day	gut	прикольная игра	интересно и нет навязанной рекламы
Die Simpsons	gut	Funktioniert; wieder ...	nach UpDate! 😨☺😆🎁 rheinfisch699: 🎉 Freundschaftsplatz: 01 offen! 👀 Melderegister im Rathaus! 👀 ExtraDonut's finden sich bei den Freunden. 👀 Freundschaftsanfragen in App möglich, nicht mehr per PC in Origin. 👀 Davor kam Button: "arbeiten schicken" dazu. 👀 zum Zeitvertreib bestens geeignet, da die Stadt mit den Aufgaben wächst + irre Story & gute Grafik.👍📲
Farmville 2	gut	Alles ok	Alles gut. Zur Zeit keine Probleme.
Hay Day	gut	Suchtfaktor	Tolles spiel aber achtung suchtgefahr :) Verbesserungsvorschlag wäre das man produktionsvorgänge abbrechen kann. Beim Straßen Verkauf geht dies ja auch.
Subway Surfers	gut	Nice	Istanbul night run !!!!
Die Simpsons	gut	Sucht ohne ende	Suche ständig neue Nachbarn.... HannibalKing231
Die Simpsons	gut	Schönes update!	Kretschmer342 bitte adden!!!! suche noch Nachbarn! ;-)
Die Simpsons	gut	Nachbarn gesucht!!	Bitte adden: marumsol
Die Simpsons	gut	Nettes Game	Ich finds super
Die Simpsons	gut	Simsons	Schönes Aufbauspiel für Fans der Serie. Kann auch gut ohne "echtes Geld'' einzusetzen gespielt werden. Bin in Level 50. Sucht noch jemand Nachbarinos? Ihr findet mich unter: banane2710
Die Simpsons	gut	!!!!!!	Es macht sehr viel Spaß und Top Zeitvertreib ich würde 5 Sterne geben wen es nicht immer so verdammt teuer wäre das müsste man ändern ansonsten kan ich es nur weiter empfehlen
Subway Surfers	gut	Cool	Finde es echt gut
Subway Surfers	gut		Gut
Farmville 2	schlecht		Seit einem farmbesuch auf einer anderen farm,habe ich die Gegenstände der anderen farm auf meiner farm , kann bei der Molkerei plötzlich bienenkerzen herstellen ...?????? Spiele jetzt schon seit tagen nicht mehr .Bitte behebt diesen Fehler , echt sehr schade das es immer wieder Fehler gibt das Spiel ist sonst nämlich echt Klasse !!
Die Simpsons	gut		Einfach nur Bombe! :D
Die Simpsons	schlecht	SCHLECHT!	Dachte mir ich lade es mir mal wieder runter,weil ich es vor langem schon einmal gespielt habe,aber nein es stürzt die ganze zeit ab. Wie soll man so spielen? Behebt das bloß schnell!
Subway Surfers	gut	Best game ever	Beste Spiel
Hay Day	gut		So cool
Die Simpsons	gut	Top!	Sehr sehr süchtig machend ! Nicolezang863
Die Simpsons	gut	Sehr schönes Spiel brauch unbedingt Freunde	Freunde
Die Simpsons	gut	Super	Einfach super tolles Spiel!!! ♡♡♡
Farmville 2	schlecht	Probleme bei update	Ich musste das Spiel jetzt deinstallieren, da ich kein update machen konnte. Nun lässt es sich nicht installieren. Es ist zum ...!
Call Of Duty Heroes	gut	Richtig geil	Ich finds echt suuuuuuper!
Temple Run	gut	Echt toll	Diese App mag ich sehr . Sie ist gut zum Stress abbauen . Probiert doch mal Tempel Run 2 wenn ihr dieses Spiel mögt eine supertolle Grafik hat Tempel Run 1&2 . Lohnt sich !
Subway Surfers	gut	Super	;-) ich kann es nur empfehlen super
Hay Day	gut	Cool cool cool	Meine Mutter liebt es meine Schwester kriegt erger wal die keine aufgaben macht ;-)
Subway Surfers	gut	Voll cool	Das Spiel ist sehr cool
Angry Birds	gut		Cool
Bike Race Free	gut	Super	Teile maps
Subway Surfers	gut	Hi	Heil
Hay Day	gut		Mein Hay Day stürzt gerade die ganze Zeit ab...ich liebe dieses Spiel aber gerade ist es einfach nur doof das es abstürzt...!
Temple Run	gut	Gut zum Zeitvertreib	Kann man einfach ewig suchten.
Die Simpsons	gut	Fehlstart !?	Hatte des öfteren auch schon das Problem, dass ich beim laden auf einmal beim Neustart Level 1 anfangen SOLLTE....habe mich dann wieder Ausgeloggt und wieder versucht mich ein zu loggen, Hier nun meine Hilfe für alle die das Problem schon hatten oder haben: wenn du am laden bist kommt links unten ein Feld, wo dein Name steht, sollte dieser nicht da stehen drückst du auf Anmelden und gibst deine E-mail & Passwort ein und drückst auf OK.... Normalerweise müsstest du jetzt wieder in dein Spiel Level kommen :-) sollten ihr noch Fragen haben könnt ihr mich hier gerne anschreiben! Martinabur810
Hay Day	gut		Super immer wenn mir langweilig ist dann spiele ich hay day
Hay Day	gut		Einfach nur super das spiel
Farmville 2	gut	Geillll	Macht echt Spaß und man freut sich immer wieder drauf
Hay Day	gut		I hob und am teblet und bin auf Level 26
Subway Surfers	gut	Ganz nett	Also das Spiel ist ganz nett und es macht total Spaß ich will das spielen weiterempfehlen
Subway Surfers	gut		Ist sehr gut nur spackt manchmal
Die Simpsons	gut	Naja............	Soweit ganz super....spiele es gern ......habe noch platz für ein paar aktive Nachbern........0903lela
Die Simpsons	schlecht	Samsung Note 3	Was geht bei euch ab ??? Muss wieder von vorne anfangen !! Jetzt bekommt ihr nur ein Stern für den scheiß bei Veränderung gibt es wieder 5 Sterne
Tower Defense	gut	Naja	Stürzt ständig ab.. Ansonst, wenn es läuft super. Bitte um update. SGS2
Cut The Rope 2	gut	Cut the Rope 2	Super Spiel.....wann gibt es die Erweiterung? Bin am Ende und stehe vor einer Wolke...da steht in Kürze...aber wann????
Farmville 2	gut	geil	gutes spiel
Hay Day	gut		Das Spiel macht auf jeden Fall süchtig. Es macht richtig Spaß:))
Die Simpsons	gut	Sehr abwechslungsreich	Ständige Updates sorgen für Viel Spielspass
Hay Day	gut		Geillllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll
Die Simpsons	gut		Bitte adden benneumann449
Temple Run	gut		Geiles spiel macht süchtig
Bike Race Free	gut	Geiiiiiloooo	So ein geiles spiel !!!!! ;-)
Farmville 2	schlecht	Naja	Ich kann nicht angeln gehen, ich hab zwar wenn sie fertig sind ein Fragezeichen nur bekomm ich nichts, ist schon nervig. BITTE ändern
Die Simpsons	gut		Cool vool geillllll
Subway Surfers	gut		Merry Christmas is so cool I love this game because I speak English and the language is English I like Triky she`s coool and Tasha, too. Five stars for this game my sister Emy Manta love it, too. That`s my favourite game ;) My sisters and my recort is 1023678 that`s great fun!! Thanks for this game !!!!
Die Simpsons	gut		Kann mich nicht mehr am melden bitte fixen
Hay Day	schlecht	O Sterne	Das Spiel stürzt immer ab
Angry Birds	schlecht	Nie mehr	Es macht richtig süchtid Ich habe einmal angefangen zu spielen und wollte nicht mehr aufhören bis mein Akku leer war . :'(
Subway Surfers	gut	Subway Sufer	Cool
Die Simpsons	gut		Sehr lustig
Subway Surfers	gut	Lol	Echt geil
Naval Age	schlecht		Wenn ich es runterlade kommt immer packet Datei ungültig. Kann mir da vill wer weiter helfen ?
Farmville 2	schlecht	Funktioniert nicht mehr	Nach einem Sysemupdate auf Android 5.0 funktioniert es nicht mehr...schade eigentlich. Daher nur 2 Sterne
Die Simpsons	gut		Super Spiel. Schade das einiges nur mit Donuts zu kaufen ist. Und man die Häuser nur in bestimmte Positionen stellen kann
Bike Race Free	gut		Macht sehr viel spas
Hay Day	schlecht	Sucht Faktor	Ein tolles Spiel mit vielen abwechslungsreichen Ideen macht sehr viel Spaß und zudem noch süchtig nur leider ist der Support etwas träge und auch Facebook Freunde werden in der Liste nicht Angezeigt. Das Spiel an sich hat seine 5 Sterne verdient nur da es Keine Rückmeldung vom Support gibt ( auch wenn die Fragen und so sich häufen, wäre eine Antwort nicht schlecht ) und die Facebook freunde nicht wie beschrieben trotz einhalten der toturials
Angry Birds	gut		sexy
Die Simpsons	gut	Suche Freunde	Hallo,suche Freunde meldet euch!RE01314!Bin jeden Tag online
Hay Day	schlecht		Sehr schade,
Die Simpsons	gut	Please adden	m.schoen
Subway Surfers	gut		COOL
Hay Day	schlecht	BITTE UM HILFE	Komm leider nicht auf meine Farm. War lev.61 und der Name der Farm war Biggis Farm. Bitte um Hilfe. Meine Freunde im game können auf meine Farm gehen nur ich nicht Dann gibt's wieder 5 Sterne.
Farmville 2	gut	Family farm	Macht süchtig voll lol
Die Simpsons	schlecht		nach dem update ist homer einfach weg und ohne ihn kann ich keine misionen machen und ich wurde gerne alles von letzten event bekimmen wen es Nicht wieder gut gemacht wird deinstaliere ich das spiel und spielen es nie mehr :( also support wen ihr mal helfen wollt
Call Of Duty Heroes	gut		Macht Spaß und schöne Grafik!
Die Simpsons	gut	Sanny786458	sucht noch Freunde!!! bin jetzt Level 47 und mir macht das sehr viel Spaß bin zufrieden außer das es manchmal paar Probleme mit dem abstürzen gibt bitte beheben danke!!
Die Simpsons	gut	Wann kommt das weihnachts update	Wo bleibt das weihnachts update :-)
Temple Run	schlecht		Klapt nicht
Subway Surfers	gut		Cool
Farmville 2	schlecht		Es geht immer noch nicht. Facebookk kann man nicht verbinden,Google flieg ich auch immer raus. Es macht kein Spaß mehr. Habe dadurch kein sofort Saat uns kann nichts verkaufen. Ich muss ständig Deinstallieren und wieder Installieren das ich wenigstens mit Google verbunden bin. Wäre gut wenn das behoben wird.
Bike Race Free	schlecht	Hurensöhne	Fickt euch ihr hurensöhne ich mache nichts und dann sterbe ich
Farmville 2	gut	Farmville2	Gut gemachtes spiel. Kaum abstürze und gute events. Auch gut ohne reales geld spielbar. Weiter so!
Subway Surfers	gut		Super
Call Of Duty Heroes	gut	es war gut	Bei mir ich bin drin gewesen und dann wurde ich raus geschmissen und es 10min geladen aber sonst alles gut Perfekt
Angry Birds	gut		Cool
Hay Day	gut	Klasse	Cooooooooooool
Die Simpsons	gut		Wie soll man irgendwelche Aufgaben erledigen wenn Charaktere fehlen wie Willie und Milhouse Bitte schnellst möglich beheben Danke
Hay Day	gut		Coll
Die Simpsons	gut	Cool	Dauert im aufbau alles ziemlich lange und kostet viel spielgeld ansonsten sehr spaßig Addet mich annahiero145
Hay Day	gut	Ganz toll!	Ist toll, aber bei mir verschwinden Hühner. Bitte beheben, dann fünf Sterne!
Subway Surfers	gut	Geil	Das Spiel ist abwechslungsreich und cool man hat Spaß,Action,und suchtgefahr absolut coooooooooooooooooool!!!
Hay Day	schlecht		Enttäuscht! Nichts funktioniert,bekomme seit Monaten keine Trailer mehr,Spiel hängt oft!Macht langsam keinen Spass mehr!!Schade!
Tower Defense	gut	Geil	Die levels sind nicht leicht auch nicht so schwer also sollte jeder mal ausprobieren:)
Cut The Rope 2	schlecht		Es dauert zu lang
Die Simpsons	gut	NACHBARN GESUCHT :D	suche neue nachbarn :D . kristinaa182
Call Of Duty Heroes	gut		Cooles Game..bis jetzt machts spaß..volle 5 sterne
Subway Surfers	schlecht		Scheiße richtige scheise
Subway Surfers	gut	Wow echt mega geil!!!!!!	einfach nur geil ich kann das nicht beschreiben echt richtig richtig schön los INSTERLIEREN
Temple Run	gut	Cool	Mein Bruder hat es schon auf dem Handy ich habs dort einpaarmal gespielt und es ist richtig mega gail
Subway Surfers	gut	Subway Surfer	Ich finde es gut das es einen mega Checkpot in suway Surfer gibt.
Bike Race Free	schlecht	Bah	Scheise
Die Simpsons	gut		Eigentlich geiles spiel aber seiz dem letzten update ist meine stadt weg und ich kann meins auvh nicht über origin wieder holen mega bescheuert
Bike Race Free	gut	Beschtes Spiel!!!	Das Spiel ist richtig geil!!! Aber es gibt auch etwas was mich aufregt, und zwar, dass ich keine Level mehr freischalten kann, weil das Spiel mit Facebook verbunden ist und nur um das Spiel weiter zu spielen Facebook zu machen will ich nicht. Und das man das Ghost bike nur mit Facebook freischalten kann ist auch doof ... Also ich hoffe auf mehr Level (ohne Facebook haben zu müssen) und auf neue Bikes OHNE World Tour! Ansonsten geiles Game :D
Die Simpsons	gut	Nachbarn.	Ich suche noch Nachbarn ;). JanSimpson1
Die Simpsons	gut		Cool cool cool
Call Of Duty Heroes	gut	Sehr sehr gut	Exzellentes spiel
Bike Race Free	gut		Super tooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool
Subway Surfers	gut		Einfach genial das Spiel
